year,state_code,state_name,district_code,district_name,block_code,block_name,total_population,total_households,hh_non_farm_activities,total_shgs,total_shgs_accessed_bank_loans,total_hhs_mobilizedinto_pgs,anaemic_pregnant_women,anaemic_adolescent_girls,hh_kutcha_wall_roof,hhs_availing_benefits_PMUY,tot_area_irrigated,tot_area_unirrigated,num_vill_no_elec,num_vill_elec_1_4_hrs,num_vill_elec_4_8_hrs,num_vill_elec_8_12_hrs,num_vill_elec_mt_12_hrs,pop_all_weather_road,vill_all_weather_road,total_vill_rain_water_harvesting_system,total_bc_w_internet,total_villages,total_vill_survey_completed
2020,12,Arunachal Pradesh,229,Changlang,2161,Bordumsa,25358,3900,581,183,7,449,49,17,2703,178,5301.35,3793,0,9,6,22,0,12823,14,0,1,37,37
2020,12,Arunachal Pradesh,239,Tirap,7076,Namsang,9043,1705,434,51,6,182,17,2,1254,121,2933.0,6917,0,11,6,12,0,3798,12,0,1,30,30
2020,12,Arunachal Pradesh,239,Tirap,7146,Borduria,6254,1199,171,111,2,37,17,176,982,228,2817.88,8133,3,2,3,11,3,4338,15,2,1,21,21
2020,12,Arunachal Pradesh,239,Tirap,7077,Khonsa,14288,2622,378,123,13,62,26,90,1736,401,7604.27,11544,0,2,7,13,0,10931,22,2,1,32,32
2020,12,Arunachal Pradesh,239,Tirap,7145,Dadam,9737,1685,314,157,33,36,44,34,1060,492,740.0,996,1,5,6,0,1,9006,10,1,0,14,12
2020,12,Arunachal Pradesh,666,Longding,7029,Kanubari,15084,2290,381,114,0,25,53,61,1632,231,9783.0,3790,3,10,9,10,3,8253,14,0,0,32,32
2020,12,Arunachal Pradesh,666,Longding,6796,Niausa,33235,4172,185,220,37,10,108,130,2443,246,8920.0,19000,1,0,9,7,1,21452,11,2,0,19,19
2020,12,Arunachal Pradesh,666,Longding,6794,Pongchau,18905,1823,100,114,0,59,7,0,1079,0,4319.676,15996,0,12,1,0,0,11176,6,0,2,13,13
2020,12,Arunachal Pradesh,666,Longding,7030,Wakka,14651,2116,70,91,5,5,5,0,1660,0,9619.0,7645,0,1,7,5,0,9926,9,0,0,13,13
2020,12,Arunachal Pradesh,239,Tirap,7078,Lazu,11573,2295,203,99,7,0,26,15,2125,244,5326.0,12303,0,0,8,8,0,5358,7,0,1,21,19
2020,12,Arunachal Pradesh,236,Lower Subansiri,2233,Ziro-I,144855,30121,6419,173,55,56,67,485,7791,4015,27038.39,30249,1,6,55,40,1,67791,152,36,21,359,236
2020,12,Arunachal Pradesh,236,Lower Subansiri,2225,Hong-Hari,3813,404,146,9,2,5,4,15,170,100,184.0,233,1,0,1,2,1,2285,3,2,0,6,5
2020,12,Arunachal Pradesh,236,Lower Subansiri,2236,Ziro-Ii,17356,3450,628,298,18,58,12,9,1980,79,4056.2,6990,0,13,7,29,0,7090,25,2,5,107,97
2020,12,Arunachal Pradesh,236,Lower Subansiri,7075,Pistana,7888,1404,202,65,0,15,11,8,656,213,266.0,687,6,20,11,17,6,1390,12,0,0,56,56
2020,12,Arunachal Pradesh,718,Kamle,2232,Tamen-Raga,23618,3763,844,79,2,64,45,30,1652,173,477.0,6176,19,9,24,75,19,12941,66,2,12,172,158
2020,12,Arunachal Pradesh,677,Kra Daadi,2197,Palin,9568,1871,422,90,3,60,25,10,964,66,11646.0,14392,5,15,11,12,5,1654,10,0,0,65,61
2020,12,Arunachal Pradesh,677,Kra Daadi,7083,Yangte,6856,1007,309,22,7,25,58,17,827,18,4145.0,2179,12,0,18,4,12,1392,5,0,0,34,34
2020,12,Arunachal Pradesh,233,Kurung Kumey,7079,Sangram,10812,1842,307,1,0,1,0,0,1307,227,175.5,231,2,0,68,0,2,2059,7,0,2,70,70
2020,12,Arunachal Pradesh,233,Kurung Kumey,2196,Nyapin,9417,2015,392,124,5,71,110,143,1295,546,262.14,383,4,40,12,8,4,4512,21,5,0,71,71
2020,12,Arunachal Pradesh,233,Kurung Kumey,2195,Koloriang,10932,1558,472,16,0,3,2,15,641,8,500.0,748,17,10,40,5,17,310,2,0,1,72,72
2020,12,Arunachal Pradesh,677,Kra Daadi,2192,Chambang,4658,614,22,5,0,0,11,0,502,0,25.0,17,24,8,8,1,24,780,2,0,0,49,49
2020,12,Arunachal Pradesh,677,Kra Daadi,7084,Gangte,7555,1178,132,0,0,0,7,13,95,5,17.0,26,77,4,0,0,77,3071,32,0,0,81,81
2020,12,Arunachal Pradesh,677,Kra Daadi,2202,Tali,13051,2147,256,9,0,0,10,6,1680,2,17244.0,20254,48,0,0,3,48,2170,9,0,0,58,58
2020,12,Arunachal Pradesh,233,Kurung Kumey,7080,Sarli,4310,753,153,19,8,25,8,3,548,116,96.0,145,18,7,2,9,18,1180,4,0,0,38,38
2020,12,Arunachal Pradesh,233,Kurung Kumey,7082,Parsiparlo,13547,1962,148,490,4,44,7,6,1617,7,1299.0,325,33,28,0,0,33,0,0,0,0,61,61
2020,12,Arunachal Pradesh,233,Kurung Kumey,2193,Damin,6893,1245,102,48,0,3,22,14,972,2,5236.0,4248,46,3,2,0,46,1035,3,0,0,53,53
2020,12,Arunachal Pradesh,677,Kra Daadi,7081,Pipsorang,6256,1461,612,4,0,1,12,12,1383,109,5186.0,5480,33,0,0,0,33,0,0,0,0,34,34
2020,12,Arunachal Pradesh,230,Dibang Valley,2169,Anini-Mepi,3198,680,199,31,0,0,18,0,405,91,1551.0,4022,16,0,6,17,16,2477,27,0,0,60,60
2020,12,Arunachal Pradesh,230,Dibang Valley,7028,Etalin Malinye,1700,315,97,5,0,0,1,2,212,10,754.0,3680,26,4,2,2,26,1099,8,0,0,37,37
2020,12,Arunachal Pradesh,230,Dibang Valley,7027,Anelih Arzu,1743,431,99,10,0,0,7,10,260,24,1429.0,3679,34,0,9,2,34,860,9,0,0,45,45
2020,12,Arunachal Pradesh,235,Lower Dibang Valley,2218,Hunli-Kronli,2430,648,74,3,0,1,2,12,430,14,52.8,69,90,2,0,0,90,600,1,0,0,92,92
2020,12,Arunachal Pradesh,235,Lower Dibang Valley,2222,Roing,36948,7564,966,475,55,229,72,25,3472,212,14129.64,8267,14,0,11,104,14,26050,98,5,54,177,177
2020,12,Arunachal Pradesh,235,Lower Dibang Valley,7052,Dambuk,12840,2107,167,32,0,0,126,408,1340,4,2055.0,9776,1,6,18,2,1,2570,9,0,0,42,42
2020,12,Arunachal Pradesh,234,Lohit,2214,Tezu,52810,4878,730,110,5,32,24,0,3703,913,3409.0,4891,4,1,3,48,4,12441,26,1,0,65,65
2020,12,Arunachal Pradesh,234,Lohit,2216,Wakro,7232,1519,127,10,0,0,0,0,871,5,411.2,9523,2,0,9,42,2,1837,9,5,1,53,53
2020,12,Arunachal Pradesh,678,Namsai,7150,Chowkham,20058,4097,726,132,13,66,38,12,1965,1241,7444.0,5690,2,0,7,9,2,18280,36,1,5,43,43
2020,12,Arunachal Pradesh,678,Namsai,7149,Namsai,32568,6552,921,369,91,529,57,10,4072,2791,15263.099999999999,4897,1,1,1,25,1,28850,69,8,6,78,78
2020,12,Arunachal Pradesh,678,Namsai,7025,Lekang,31919,6074,716,179,11,62,162,141,2624,590,1480.26,4232,0,0,2,33,0,21106,37,2,11,58,58
2020,12,Arunachal Pradesh,628,Anjaw,2208,Hayuliang,8395,1688,196,10,0,0,30,2,232,307,144.10000000000002,109,30,1,9,6,30,3542,9,0,0,94,94
2020,12,Arunachal Pradesh,628,Anjaw,7070,Manchal,3671,722,119,0,0,0,0,0,289,29,89.30000000000001,43,13,0,6,29,13,0,0,0,0,58,58
2020,12,Arunachal Pradesh,628,Anjaw,7069,Chaglagam,2889,610,8,1,0,0,0,0,109,3,56.199999999999996,26,29,1,0,1,29,0,0,0,0,46,46
2020,12,Arunachal Pradesh,628,Anjaw,2207,Hawai-Walong,7644,1645,323,5,0,5,0,0,375,65,151.5,55,6,0,1,1,6,87,1,0,0,99,99
2020,9,Uttar Pradesh,179,Bhadohi,1511,Aurai,434627,67212,23689,560,169,364,740,1207,11362,19430,11225.397420000001,1532,1,0,1,120,1,363268,205,122,19,289,255
2020,9,Uttar Pradesh,176,Rampur,1487,Saidnagar,275162,59785,10150,122,21,227,739,2816,4014,22027,12568.755000000001,1188,1,0,0,24,1,249100,102,60,29,112,112
2020,9,Uttar Pradesh,152,Jaunpur,1237,Ram Nagar,302588,45858,10127,462,98,257,515,188,6783,13083,9103.135,1113,4,1,7,101,4,203207,130,72,9,195,195
2020,9,Uttar Pradesh,121,Ambedkar Nagar,852,Bhiti,239261,37343,5127,379,85,492,457,897,9904,10182,13266.883999999998,2032,0,1,9,61,0,203545,149,129,22,181,180
2020,9,Uttar Pradesh,129,Bara Banki,955,Sidhaur,261136,56790,7799,432,83,1217,649,597,7665,21374,20604.871399999996,2241,0,1,4,49,0,238531,152,104,11,169,169
2020,9,Uttar Pradesh,146,Ghazipur,1149,Saidpur,300688,43725,10105,122,68,71,758,570,6644,13013,14832.857399999999,3225,0,1,22,138,0,207224,168,42,7,282,252
2020,9,Uttar Pradesh,131,Basti,978,Gaur,313059,37463,2726,274,37,398,333,274,4288,12700,17348.814,2727,1,0,5,39,1,269541,202,146,34,269,262
2020,9,Uttar Pradesh,129,Bara Banki,953,Ramnagar,244608,41560,7725,497,65,348,702,558,6587,13086,11477.6391,6607,4,0,7,62,4,208635,106,75,13,135,135
2020,9,Uttar Pradesh,153,Jhansi,1247,Bangra,196955,38250,6644,537,150,843,521,424,6867,12787,20496.253700000005,10152,1,0,9,40,1,178136,68,53,5,88,83
2020,9,Uttar Pradesh,170,Mirzapur,1400,Chhanvey,403406,57614,14567,1875,911,2069,1398,2095,10826,23112,13157.798999999999,7724,9,4,7,109,9,285684,150,114,13,252,240
2020,9,Uttar Pradesh,120,Prayagraj,846,Saidabad,502774,71177,19493,400,81,642,597,516,9576,18455,10544.393,3456,0,3,12,85,0,385523,118,76,7,162,159
2020,9,Uttar Pradesh,186,Unnao,1603,Bichhiya,223562,41434,5856,77,5,14,246,36,2641,12900,16891.333,2727,3,0,0,29,3,213450,77,14,7,85,84
2020,9,Uttar Pradesh,131,Basti,983,Ramnagar,225189,30382,2018,253,34,321,369,298,2953,8199,9242.974999999999,862,0,0,10,134,0,195410,143,96,3,178,171
2020,9,Uttar Pradesh,148,Gorakhpur,1176,Gagaha,255216,36939,9181,262,64,104,689,829,5592,11906,14267.908199999998,1614,9,0,2,19,9,219974,191,75,29,235,228
2020,9,Uttar Pradesh,174,Pratapgarh,1448,Babaganj,250715,53081,6619,268,69,279,573,245,7839,13003,13834.678000000002,5281,1,0,3,76,1,147670,82,66,3,138,138
2020,9,Uttar Pradesh,136,Chitrakoot,1042,Karwi,421942,80271,12444,542,226,631,725,386,26472,17975,34933.517,13476,0,1,5,128,0,399293,141,85,3,173,157
2020,9,Uttar Pradesh,162,Lucknow,1333,Mal,200223,38442,5601,754,246,737,487,569,6042,17584,13497.220620000002,1105,0,0,0,8,0,187517,81,59,21,87,87
2020,9,Uttar Pradesh,186,Unnao,1611,Purwa,152114,28335,4670,389,105,375,452,299,3046,10139,11668.161000000002,2731,6,3,6,36,6,125685,80,56,13,108,107
2020,9,Uttar Pradesh,121,Ambedkar Nagar,850,Akbarpur,385687,61466,8738,1779,680,2832,816,986,9400,20581,22751.8843,3324,0,0,13,79,0,340719,172,161,23,198,195
2020,9,Uttar Pradesh,176,Rampur,1488,Shahabad,383589,64188,14155,148,10,77,856,354,3665,23379,24643.122,2448,7,0,1,106,7,376698,195,78,28,208,208
2020,9,Uttar Pradesh,167,Mathura,1372,Farah,197937,32723,9529,118,73,154,1421,810,701,7723,18749.243,2330,2,0,1,30,2,174781,72,60,13,83,83
2020,9,Uttar Pradesh,160,Kushinagar,1316,Nebua Naurangia,318214,49470,4963,404,104,2708,807,714,6495,11797,12981.296,2760,2,0,0,64,2,224547,69,35,11,116,116
2020,9,Uttar Pradesh,131,Basti,974,Bahadurpur,282876,35545,6499,608,179,1104,328,184,6771,11812,17105.7814,4028,2,1,5,174,2,113845,115,104,20,251,235
2020,9,Uttar Pradesh,125,Bahraich,901,Nawabganj,241611,47100,10497,522,24,151,527,286,11108,21042,13183.776999999998,3331,1,1,3,59,1,193593,76,45,4,95,95
2020,9,Uttar Pradesh,134,Bulandshahr,1018,Anupshahr,241899,40844,9845,162,36,211,405,239,1076,18635,19568.089,436,8,0,4,32,8,180648,66,46,12,109,104
2020,9,Uttar Pradesh,173,Pilibhit,1445,Puranpur,737522,133980,35539,1752,1225,1162,2241,2014,17016,47729,74159.487681,5412,40,3,18,188,40,578147,350,188,75,502,502
2020,9,Uttar Pradesh,148,Gorakhpur,1180,Khajni,223649,34500,5530,536,177,498,678,322,3267,6613,20323.176999999996,3165,3,0,10,57,3,181656,162,92,16,230,217
2020,9,Uttar Pradesh,133,Budaun,1001,Bisauli,198007,32747,4755,272,76,512,475,431,2444,7117,12513.844,1792,8,1,7,47,8,132286,68,32,10,107,107
2020,9,Uttar Pradesh,173,Pilibhit,1442,Bisalpur,222897,37680,8132,371,74,283,752,275,4410,15711,16478.9264,1485,21,1,13,75,21,168100,95,53,2,147,147
2020,9,Uttar Pradesh,168,Mau,1380,Dohri Ghat,247692,53331,7057,339,79,467,474,757,6858,8510,15517.3791,1181,2,8,10,84,2,185242,125,80,21,173,173
2020,9,Uttar Pradesh,157,Kanpur Nagar,1279,Ghatampur,276111,52360,15190,335,97,1171,417,163,4739,19513,22182.7709,12005,9,2,5,69,9,244897,104,69,16,131,131
2020,9,Uttar Pradesh,183,Sitapur,1556,Khairabad,269373,45644,12468,236,131,120,601,363,6405,16564,14864.217,4490,0,0,6,43,0,247990,103,73,15,114,114
2020,9,Uttar Pradesh,141,Farrukhabad,1101,Rajepur,219729,37985,4726,195,121,285,370,213,4779,17764,20216.7484,1562,27,0,0,94,27,203175,114,69,18,167,167
2020,9,Uttar Pradesh,174,Pratapgarh,1450,Gaura,233289,36104,5772,179,73,624,390,302,9302,9582,13944.300600000002,2680,0,0,9,52,0,165378,66,67,13,99,99
2020,9,Uttar Pradesh,170,Mirzapur,1407,Narainpur,264415,42936,9525,377,126,214,482,344,4215,12851,15570.20697,2818,5,1,2,69,5,246558,189,78,17,213,209
2020,9,Uttar Pradesh,161,Lalitpur,1325,Jakhaura,269846,51722,7014,1277,438,1583,1096,807,8652,28015,51536.892,11797,9,0,15,67,9,232195,112,70,22,148,148
2020,9,Uttar Pradesh,125,Bahraich,897,Jarwal,295521,60454,12805,281,48,833,996,776,10298,22291,17280.843490000003,6173,5,2,3,73,5,247694,90,77,9,121,121
2020,9,Uttar Pradesh,183,Sitapur,1555,Kasmanda,267941,48159,6871,623,53,233,875,730,10392,21647,17164.310999999998,3526,0,0,2,54,0,223092,85,66,14,106,106
2020,9,Uttar Pradesh,174,Pratapgarh,1459,Rampur Sanramgarh,205218,39624,6595,57,32,214,671,456,4359,12572,12645.89175,1675,2,0,8,91,2,176455,101,68,11,124,124
2020,9,Uttar Pradesh,131,Basti,985,Saltaua Gopal Pur,224587,36694,3959,617,97,1093,395,555,4304,11252,14111.162,1771,2,0,11,89,2,205996,211,135,9,257,239
2020,9,Uttar Pradesh,134,Bulandshahr,1031,Syana,122827,21981,5627,85,45,136,154,0,126,5191,11804.393,97,1,0,0,6,1,113892,29,18,10,34,33
2020,9,Uttar Pradesh,148,Gorakhpur,1187,Uruwa,272484,47210,13063,347,56,246,462,285,7010,10452,9435.044,1915,15,1,2,32,15,204667,246,67,6,361,360
2020,9,Uttar Pradesh,174,Pratapgarh,1455,Magraura,248418,39536,9173,250,88,349,431,295,9012,8144,14176.636000000002,3025,1,0,3,69,1,182814,105,58,4,160,157
2020,9,Uttar Pradesh,176,Rampur,1489,Suar,529958,84959,18805,259,49,169,413,304,6632,22161,35096.943199999994,1784,4,0,0,118,4,466815,238,127,34,278,278
2020,9,Uttar Pradesh,154,Amroha,1253,Dhanaura,243281,41557,10906,494,68,272,612,271,718,12730,24447.394,1224,30,0,1,61,30,213093,139,120,11,187,187
2020,9,Uttar Pradesh,183,Sitapur,1551,Behta,285096,51725,8854,338,99,148,1460,960,20620,21649,22915.884,4081,9,0,10,35,9,193666,86,42,4,136,136
2020,9,Uttar Pradesh,160,Kushinagar,1315,Motichak,264279,43414,4117,159,38,149,869,527,1611,7589,12241.114000000003,1551,0,3,5,25,0,206522,66,46,4,84,84
2020,9,Uttar Pradesh,178,Sant Kabir Nagar,1506,Nath Nagar,284916,43228,6211,375,98,531,1106,957,8509,11138,13342.21063,2560,19,2,11,108,19,258369,207,102,9,255,255
2020,9,Uttar Pradesh,123,Azamgarh,882,Phulpur,264369,57300,5413,271,118,631,368,308,7706,8286,11541.8642,1161,0,1,16,44,0,215694,142,103,10,174,164
2020,9,Uttar Pradesh,124,Baghpat,893,Pilana,176891,31105,6466,596,106,835,478,181,44,3718,23748.917999999998,2257,1,0,1,21,1,172970,48,23,4,56,56
2020,9,Uttar Pradesh,123,Azamgarh,885,Tahbarpur,230370,45848,4513,166,56,357,510,469,8185,8663,12356.491999999998,1762,0,1,10,92,0,201288,154,80,11,184,180
2020,9,Uttar Pradesh,147,Gonda,1156,Colonelganj,274186,55531,7531,104,12,102,1336,1116,10163,14642,17219.702,3204,2,1,20,60,2,165376,66,54,4,118,118
2020,9,Uttar Pradesh,174,Pratapgarh,1454,Lalganj,149526,27794,6205,198,12,179,388,137,4522,8601,4463.3045,1829,0,0,1,27,0,137461,83,78,3,97,97
2020,9,Uttar Pradesh,123,Azamgarh,874,Mahrajganj,233986,42032,6225,155,14,75,754,400,10030,7322,11753.484,3168,5,1,15,108,5,195171,141,108,13,223,222
2020,9,Uttar Pradesh,157,Kanpur Nagar,1284,Shivrajpur,154873,29405,4814,134,61,332,404,302,2800,5479,10191.614000000001,1224,8,2,12,84,8,147414,114,81,22,128,128
2020,9,Uttar Pradesh,183,Sitapur,1565,Rampur Mathura,293701,54060,5314,59,15,98,622,488,12639,16640,23494.486167,4413,3,0,8,54,3,250759,83,42,2,105,105
2020,9,Uttar Pradesh,150,Hardoi,1209,Sandila,294059,48934,6751,294,73,490,731,557,12124,15127,14002.89096,2447,3,1,1,46,3,218752,67,44,4,95,95
2020,9,Uttar Pradesh,180,Shahjahanpur,1527,Nigohi,228678,40709,7650,109,20,140,1073,523,5693,17234,19119.752,2114,3,0,20,98,3,208811,119,72,13,134,134
2020,9,Uttar Pradesh,180,Shahjahanpur,1522,Kanth,165295,29455,4208,112,29,99,692,358,3092,10978,17887.494000000002,1241,13,0,6,66,13,151114,112,61,22,141,141
2020,9,Uttar Pradesh,180,Shahjahanpur,1518,Dadrol,224606,41783,9836,142,43,210,851,625,3542,17313,18982.568,2249,13,1,7,57,13,205699,115,59,25,144,144
2020,9,Uttar Pradesh,180,Shahjahanpur,1529,Sindhauli,207420,39864,8430,47,11,14,324,132,4788,16762,21862.2952,1925,11,0,10,123,11,194300,149,72,6,177,177
2020,9,Uttar Pradesh,164,Mahrajganj,1351,Nichlaul,358691,64594,11081,838,271,802,1523,1867,14377,19323,35879.3351,6262,18,0,13,83,18,262393,127,69,12,200,200
2020,9,Uttar Pradesh,640,Amethi,1598,Shahgarh,109208,18975,2201,1151,525,436,303,351,4095,5810,9872.764000000001,1089,1,0,7,20,1,99337,61,36,7,68,68
2020,9,Uttar Pradesh,180,Shahjahanpur,1526,Mirzapur,210523,38826,7237,172,47,143,1174,869,7655,11525,15442.115,2185,24,1,16,41,24,173886,67,34,14,113,113
2020,9,Uttar Pradesh,152,Jaunpur,1242,Suitha Kala,238949,32555,4587,129,28,84,206,401,9699,10066,10551.678,1669,5,1,8,128,5,164041,93,87,11,152,152
2020,9,Uttar Pradesh,660,Shamli,1429,Kairana,213096,39210,10354,374,94,91,700,1327,1276,8772,17576.237,193,0,0,0,17,0,208755,56,40,7,60,60
2020,9,Uttar Pradesh,120,Prayagraj,830,Bahadurpur,327348,58573,22775,300,166,689,1047,505,7893,15466,9045.551,3183,7,0,4,93,7,137147,55,34,13,172,167
2020,9,Uttar Pradesh,156,Kanpur Dehat,1274,Sandalpur,165808,33352,6191,39,18,151,595,144,2817,11123,11225.231,4111,6,1,24,33,6,151743,79,59,3,91,91
2020,9,Uttar Pradesh,129,Bara Banki,945,Dewa,235478,41417,5078,312,103,271,941,1058,2425,16126,17772.155,1321,0,0,0,63,0,226055,120,94,41,125,125
2020,9,Uttar Pradesh,180,Shahjahanpur,1516,Banda,242248,44504,11861,132,31,476,555,204,7879,19707,30401.266409999997,2894,4,2,6,77,4,220638,142,87,19,180,180
2020,9,Uttar Pradesh,119,Aligarh,823,Gangiri,323691,51954,8589,297,36,180,719,365,2012,14833,27487.647999999997,3084,3,2,8,40,3,232824,73,47,5,100,99
2020,9,Uttar Pradesh,127,Balrampur,930,Rehera Bazaar,268298,47455,7970,220,12,152,443,674,2984,13016,14336.72,1053,0,0,1,57,0,257270,91,70,9,96,96
2020,9,Uttar Pradesh,134,Bulandshahr,1019,Araniya,179128,29276,7272,136,39,16,418,109,369,13333,17922.1016,846,1,0,0,25,1,169302,84,57,44,88,88
2020,9,Uttar Pradesh,180,Shahjahanpur,1524,Khutar,137821,24800,5915,126,45,74,397,246,3697,9492,16301.6993,1663,8,0,12,106,8,104182,109,56,10,168,168
2020,9,Uttar Pradesh,180,Shahjahanpur,1525,Madnapur,182237,28642,3460,188,32,112,234,139,6385,10522,20085.099000000002,3253,18,1,4,117,18,116490,88,22,2,177,177
2020,9,Uttar Pradesh,180,Shahjahanpur,1519,Jaitipur,189197,33068,6683,83,12,51,835,399,5696,16714,15823.651299999998,1711,21,6,10,72,21,140875,88,43,11,154,154
2020,9,Uttar Pradesh,167,Mathura,1370,Chaumuha,159140,28280,4465,77,10,230,420,163,1122,8317,19447.433,2468,1,0,0,18,1,146606,51,38,4,61,60
2020,9,Uttar Pradesh,180,Shahjahanpur,1520,Jalalabad,231546,43025,7031,198,25,566,1038,504,7131,18325,22720.8105,4667,16,2,20,96,16,212846,120,90,7,167,167
2020,9,Uttar Pradesh,154,Amroha,1252,Amroha,314616,52036,13815,284,110,560,607,578,779,15014,25840.3543,1710,14,0,8,82,14,284433,167,114,17,205,205
2020,9,Uttar Pradesh,159,Kheri,1300,Lakhimpur,527254,89449,23202,1219,835,684,1217,951,11271,25265,22603.1648,9191,0,2,5,65,0,424805,108,99,22,159,152
2020,9,Uttar Pradesh,155,Kannauj,1258,Chhibramau,340908,49027,7530,296,100,402,1489,1354,5826,17728,19149.686999999998,1896,0,2,26,46,0,272556,103,55,19,134,133
2020,9,Uttar Pradesh,119,Aligarh,826,Jawan Sikanderpur,258172,45648,10099,749,231,2043,405,318,1098,14478,15261.106,2535,1,0,5,51,1,233188,92,59,20,103,103
2020,9,Uttar Pradesh,127,Balrampur,933,Utraula,200248,30408,7173,368,16,10,331,98,1614,10118,12025.828770000002,1831,3,0,18,21,3,188763,105,55,10,115,115
2020,9,Uttar Pradesh,170,Mirzapur,1410,Rajgarh,330038,54149,15432,593,298,571,742,859,13919,15335,34399.947,12507,4,0,6,43,4,289608,130,76,7,162,157
2020,9,Uttar Pradesh,135,Chandauli,1036,Chandauli,257936,50184,11451,703,287,426,467,725,6379,15656,15056.048,1613,1,1,12,101,1,217242,135,64,14,182,165
2020,9,Uttar Pradesh,127,Balrampur,929,Pachpedwa,290615,40527,4890,229,37,305,554,333,5440,10907,13313.7061,14440,10,1,17,73,10,214060,95,58,10,136,136
2020,9,Uttar Pradesh,127,Balrampur,928,Harriya Satgharwa,411887,55210,6933,239,38,1666,930,660,4483,20050,15510.675000000001,24368,8,3,19,83,8,350583,104,81,9,132,132
2020,9,Uttar Pradesh,123,Azamgarh,873,Lalganj,269192,42838,4695,506,74,567,388,123,5243,17058,15723.731000000002,254,0,0,0,38,0,239479,167,103,13,209,195
2020,9,Uttar Pradesh,150,Hardoi,1206,Mallawan,154474,27937,3386,43,0,12,237,283,3150,8262,15225.706999999997,841,3,1,0,19,3,131684,61,9,4,77,77
2020,9,Uttar Pradesh,127,Balrampur,932,Tulsipur,324067,48235,10446,249,12,52,464,254,3569,12997,13836.343499999999,14783,2,0,18,53,2,248215,82,53,14,108,108
2020,9,Uttar Pradesh,144,Gautam Buddha Nagar,1127,Dankaur,31377,5003,1361,34,20,279,64,23,6,644,2151.5,209,0,0,0,9,0,31361,18,10,4,19,19
2020,9,Uttar Pradesh,174,Pratapgarh,1460,Sandwa Chandrika,228066,37948,8823,544,29,382,424,142,7535,7423,10843.028999999999,3532,1,0,18,45,1,182215,109,72,7,138,138
2020,9,Uttar Pradesh,169,Meerut,1388,Daurala,177276,33120,8864,269,43,25,363,203,126,3030,8442.032,1987,1,1,0,15,1,162162,43,31,25,52,51
2020,9,Uttar Pradesh,130,Bareilly,965,Damkhauda,242373,40344,9426,121,74,116,470,181,2954,10994,17902.510800000004,1220,0,0,1,27,0,193308,82,24,0,110,108
2020,9,Uttar Pradesh,127,Balrampur,926,Gaindas Bujurg,148857,22500,4248,181,23,42,282,164,1882,8106,9752.008800000001,995,0,1,2,30,0,130194,48,36,7,58,58
2020,9,Uttar Pradesh,640,Amethi,1595,Musafir Khana,162483,32891,5783,310,61,154,246,698,8125,6915,8896.782,3984,1,0,0,51,1,144764,74,59,14,87,87
2020,9,Uttar Pradesh,142,Fatehpur,1111,Hathgaon,264066,45787,11560,944,553,969,1833,1481,6412,10855,8748.0585,2612,13,14,70,98,13,159784,114,78,17,224,224
2020,9,Uttar Pradesh,152,Jaunpur,1232,Machchali Shahar,306064,45988,8153,199,7,203,274,354,5638,14532,20130.589,1686,2,1,2,34,2,271216,152,84,0,173,173
2020,9,Uttar Pradesh,147,Gonda,1167,Tarabganj,222171,36057,7620,104,6,0,133,109,8863,10539,16159.509000000002,2591,3,3,2,17,3,206097,71,40,3,78,78
2020,9,Uttar Pradesh,174,Pratapgarh,1449,Bihar,303688,57705,13583,230,81,820,917,600,11199,16418,17661.285499999998,2706,0,2,2,58,0,218610,84,59,4,114,114
2020,9,Uttar Pradesh,127,Balrampur,925,Balrampur,410883,65734,14891,270,62,860,1180,520,5672,20340,24114.523999999998,4948,2,0,0,58,2,342724,114,64,18,138,138
2020,9,Uttar Pradesh,186,Unnao,1615,Sumerpur,218916,37042,9741,465,175,466,529,732,5139,9672,8577.919,2555,4,1,2,48,4,157248,103,97,8,148,145
2020,9,Uttar Pradesh,640,Amethi,1482,Tiloi,210879,32445,5702,169,27,392,390,234,5337,9862,12401.581,1494,1,0,0,43,1,203274,79,56,15,83,83
2020,9,Uttar Pradesh,148,Gorakhpur,1169,Bansgaon,217233,35153,11543,153,39,127,334,222,3901,8392,9098.644,2606,13,1,1,7,13,165979,165,100,10,208,207
2020,9,Uttar Pradesh,127,Balrampur,927,Gaisri,347828,41466,5213,287,9,296,585,361,4745,13649,13239.942000000001,19617,9,0,2,36,9,306839,116,80,7,143,143
2020,9,Uttar Pradesh,183,Sitapur,1563,Parsendi,291106,48973,10461,83,35,153,478,372,11055,25408,18426.865999999998,2793,0,0,2,64,0,211479,71,68,8,103,103
2020,9,Uttar Pradesh,167,Mathura,1373,Govardhan,220923,37272,13944,65,24,115,1641,1609,250,8542,28263.653,1826,2,0,4,0,2,206541,50,33,13,57,55
2020,9,Uttar Pradesh,162,Lucknow,1330,Chinhat,186187,30725,14127,235,43,633,87,55,461,4200,3446.86501,452,0,0,0,1,0,185681,56,30,25,57,57
2020,9,Uttar Pradesh,138,Etah,1074,Sakit,254034,41723,7521,275,146,635,874,1190,2864,14977,26682.047311000002,2024,10,3,29,72,10,222434,138,88,9,175,175
2020,9,Uttar Pradesh,167,Mathura,1378,Raya,259701,36384,8051,256,87,712,1235,1260,393,9684,17132.853,1526,1,0,0,30,1,240034,82,69,7,93,93
